29378992,29982.0,-4247.0,0.0,-9959.0,50356.0,0.0,0.0,0.0,-10265.0,0.0,-10162.0,-10139.0,-5267.0,-10217.0,-9989.0,-10152.0,-9851.0,-8807.0,-9773.0,-10225.0,-9761.0,0.0,-10169.0,-10067.0,-9971.0,-57.0,-10233.0,-10233.0,-7898.0,-8669.0,-10209.0,-10289.0,-10267.0,-10265.0,-10284.0,-5371.0,-1913.0,0.0,-8527.0,0.0,122777.0,19703.0,109642.0,122632.0,0.0,65689.0,-8779.0,-10289.0,-9513.0,43305.0,-9768.0,0.0,0.0,0.0,-8578.0,12145.0,-10291.0,-10302.0,0.0,-10233.0,-6931.0,-10295.0,-10233.0,-9513.0,-9593.0,-10223.0,-10136.0,-7825.0,0.0,0.0,-5798.0,10313.0
29379621,3409.0985915492956,-559.9014084507043,-727.9014084507043,-679.9014084507043,-667.9014084507043,0.0,0.0,-610.9014084507043,0.0,0.0,0.0,0.0,-459.90140845070425,-709.9014084507043,-484.90140845070425,0.0,-375.90140845070425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.098591549295747,-394.90140845070425,-543.9014084507043,-733.9014084507043,-659.9014084507043,0.0,1497.0985915492956,-276.90140845070425,68.09859154929575,0.0,0.0,-672.9014084507043,-320.90140845070425,228.09859154929575,-214.90140845070425,3735.0985915492956,0.0,2094.0985915492956,-530.9014084507043,0.0,-743.9014084507043,-736.9014084507043,30017.098591549297,0.0,313.09859154929575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-630.9014084507043,-637.9014084507043,-727.9014084507043,0.0,-743.9014084507043,0.0,0.0,282.09859154929575,0.0,0.0,0.0,751.9014084507043
29379639,-3009.8028169014083,-3813.8028169014083,-29.802816901408278,-3513.8028169014083,-3778.8028169014083,0.0,0.0,74910.19718309859,-3253.8028169014083,0.0,0.0,0.0,-3845.8028169014083,-3839.8028169014083,-3522.8028169014083,0.0,42937.19718309859,-3845.8028169014083,0.0,0.0,-3845.8028169014083,0.0,-3833.8028169014083,0.0,-3732.8028169014083,-3119.8028169014083,-3739.8028169014083,-3739.8028169014083,-932.8028169014083,-3839.8028169014083,-2590.8028169014083,0.0,0.0,-3845.8028169014083,6732.197183098591,0.0,1672.1971830985917,0.0,0.0,-3849.8028169014083,653.1971830985917,-3687.8028169014083,40451.19718309859,30441.197183098593,-3831.8028169014083,11693.197183098591,-3659.8028169014083,-3803.8028169014083,-3831.8028169014083,-2795.8028169014083,-2811.8028169014083,0.0,-3822.8028169014083,-2123.8028169014083,-3587.8028169014083,8889.197183098591,-3845.8028169014083,0.0,0.0,-3679.8028169014083,0.0,-274.8028169014083,-3191.8028169014083,-3847.8028169014083,-3847.8028169014083,-3806.8028169014083,0.0,0.0,0.0,0.0,-3811.8028169014083,3851.8028169014083
29595514,4895615.690140845,399305.6901408451,-189647.30985915492,-49937.30985915492,367260.6901408451,-139875.30985915492,-159788.30985915492,-191107.30985915492,-191394.30985915492,-192815.30985915492,0.0,-190385.30985915492,-95856.30985915492,-143667.30985915492,427720.6901408451,-192873.30985915492,-173123.30985915492,-187831.30985915492,-192569.30985915492,-192646.30985915492,-176123.30985915492,-191885.30985915492,-143961.30985915492,-183265.30985915492,-152119.30985915492,-148017.30985915492,-191737.30985915492,-191727.30985915492,-158354.30985915492,-192765.30985915492,-192555.30985915492,-190303.30985915492,0.0,-192587.30985915492,269059.6901408451,0.0,62322.69014084508,0.0,-75822.30985915492,-178631.30985915492,76327.69014084508,-155857.30985915492,604061.690140845,2159835.6901408453,-192641.30985915492,1356480.690140845,-190307.30985915492,-190529.30985915492,-187517.30985915492,-71927.30985915492,-192866.30985915492,-192859.30985915492,-53042.30985915492,-139217.30985915492,-191441.30985915492,-180449.30985915492,-192820.30985915492,0.0,0.0,-189505.30985915492,-189807.30985915492,-183985.30985915492,-190241.30985915492,-191437.30985915492,-187297.30985915492,-192791.30985915492,-192475.30985915492,-192434.30985915492,0.0,0.0,-190116.30985915492,192881.30985915492
29379626,129488.02816901408,88564.02816901408,0.0,-4175.971830985915,4317.028169014085,0.0,-4375.971830985915,-5949.971830985915,0.0,0.0,-5116.971830985915,-5661.971830985915,10938.028169014084,-1714.9718309859154,564.0281690140846,-5351.971830985915,-5400.971830985915,-3529.9718309859154,-5913.971830985915,-5792.971830985915,-696.9718309859154,-5883.971830985915,-5751.971830985915,-5649.971830985915,-5823.971830985915,0.0,-5813.971830985915,-5949.971830985915,-3964.9718309859154,-221.9718309859154,-5511.971830985915,-5883.971830985915,-5927.971830985915,-4503.971830985915,-4465.971830985915,-3918.9718309859154,0.0,-5949.971830985915,0.0,-5488.971830985915,4637.028169014085,2098.0281690140846,28308.028169014084,-3208.9718309859154,0.0,29177.028169014084,-4677.971830985915,-1269.9718309859154,-5569.971830985915,-3794.9718309859154,13204.028169014084,0.0,-5277.971830985915,-4533.971830985915,0.0,0.0,0.0,0.0,0.0,-5969.971830985915,-2291.9718309859154,-5967.971830985915,-5969.971830985915,0.0,-5493.971830985915,0.0,0.0,-4948.971830985915,0.0,0.0,-4417.971830985915,5973.971830985915
29379862,133636.98591549296,36910.98591549296,-10668.014084507042,4847.985915492958,17800.985915492958,-10599.014084507042,0.0,-10698.014084507042,-10728.014084507042,-10464.014084507042,-10028.014084507042,0.0,143.98591549295816,-8472.014084507042,-738.0140845070418,-9809.014084507042,-10406.014084507042,-6090.014084507042,-8892.014084507042,-9095.014084507042,6905.985915492958,-10440.014084507042,-9234.014084507042,0.0,-8688.014084507042,-10014.014084507042,-10654.014084507042,-10718.014084507042,-10678.014084507042,-10662.014084507042,-10526.014084507042,-10590.014084507042,-10596.014084507042,-6030.014084507042,1823.9859154929582,-10071.014084507042,7029.985915492958,-10710.014084507042,0.0,-1642.0140845070418,-1653.0140845070418,-2126.014084507042,61942.98591549296,74744.98591549296,0.0,206364.98591549296,-10686.014084507042,-6030.014084507042,-10490.014084507042,-7209.014084507042,-10719.014084507042,-9303.014084507042,-8761.014084507042,-2574.014084507042,0.0,0.0,-9905.014084507042,0.0,-5682.014084507042,-10254.014084507042,-10530.014084507042,-10428.014084507042,-10094.014084507042,-10574.014084507042,-10494.014084507042,0.0,-10671.014084507042,-9987.014084507042,0.0,0.0,-7969.014084507042,10734.014084507042
40007881,40367.140845070426,4667.140845070422,-1894.8591549295775,3373.1408450704225,22706.140845070422,0.0,0.0,-1894.8591549295775,0.0,-742.8591549295775,-1347.8591549295775,-1912.8591549295775,-998.8591549295775,1021.1408450704225,-1494.8591549295775,-1347.8591549295775,0.0,-1602.8591549295775,-1012.8591549295775,-1165.8591549295775,2202.1408450704225,-1810.8591549295775,-742.8591549295775,0.0,-1296.8591549295775,-1914.8591549295775,0.0,0.0,-1886.8591549295775,-1906.8591549295775,0.0,-1492.8591549295775,0.0,0.0,-654.8591549295775,0.0,0.0,0.0,0.0,-1595.8591549295775,2846.1408450704225,-1454.8591549295775,3961.1408450704225,12482.140845070422,0.0,11733.140845070422,-1886.8591549295775,0.0,-1902.8591549295775,-1468.8591549295775,0.0,-1912.8591549295775,0.0,-1598.8591549295775,0.0,0.0,-1910.8591549295775,-1916.8591549295775,-1914.8591549295775,0.0,-1611.8591549295775,0.0,-1834.8591549295775,-1582.8591549295775,-1914.8591549295775,0.0,0.0,0.0,0.0,0.0,0.0,1918.8591549295775
29799562,106331.0,29402.0,-7541.0,-5972.0,592.0,-5590.0,-6252.0,-7439.0,-7571.0,0.0,-7609.0,-7673.0,-6020.0,-6793.0,8651.0,0.0,-7535.0,-5526.0,-7289.0,-7675.0,-6372.0,0.0,-7397.0,0.0,-6329.0,0.0,-7615.0,-7669.0,-7239.0,-7552.0,-7615.0,-7607.0,0.0,0.0,1109.0,-7647.0,0.0,0.0,0.0,-7418.0,753.0,-6199.0,4953.0,90962.0,0.0,151634.0,-7623.0,0.0,0.0,16498.0,12568.0,-7668.0,-143.0,-4391.0,0.0,-6554.0,0.0,0.0,0.0,-7519.0,-7298.0,-7307.0,-7499.0,0.0,-7439.0,0.0,0.0,-424.0,0.0,0.0,-7506.0,7679.0
29379695,531825.7605633803,31905.76056338028,-17278.23943661972,-5208.239436619719,43721.76056338028,-16877.23943661972,0.0,-16450.23943661972,0.0,-17206.23943661972,-8527.239436619719,-15088.239436619719,65151.76056338028,-8108.239436619719,8010.760563380281,-8841.239436619719,-17148.23943661972,-9965.239436619719,-13109.239436619719,-14033.239436619719,643.7605633802814,-12790.239436619719,-16570.23943661972,-13678.239436619719,-16162.239436619719,0.0,-17268.23943661972,-17276.23943661972,-16139.239436619719,0.0,-17263.23943661972,-14998.239436619719,-17286.23943661972,-10540.239436619719,-15972.239436619719,-16921.23943661972,-16612.23943661972,0.0,-12628.239436619719,-14099.239436619719,-11092.239436619719,19347.76056338028,11127.760563380281,-4795.239436619719,-17248.23943661972,196565.7605633803,-15616.239436619719,14713.760563380281,-17252.23943661972,-3659.2394366197186,-11906.239436619719,-17280.23943661972,0.0,0.0,-17287.23943661972,0.0,-17031.23943661972,0.0,0.0,-17133.23943661972,-16712.23943661972,-17219.23943661972,0.0,-17168.23943661972,-17012.23943661972,0.0,-17212.23943661972,-16834.23943661972,0.0,0.0,-13856.239436619719,17332.23943661972
29379067,18442.718309859156,35952.718309859156,0.0,-694.2816901408451,27274.718309859156,0.0,0.0,0.0,0.0,0.0,-1408.281690140845,415.71830985915494,1126.718309859155,-1090.281690140845,-1828.281690140845,3294.718309859155,-2044.281690140845,-886.2816901408451,-1810.281690140845,1789.718309859155,-1750.281690140845,0.0,0.0,-1984.281690140845,-2068.281690140845,0.0,0.0,-2140.281690140845,-2084.281690140845,-2152.281690140845,0.0,-2146.281690140845,0.0,1074.718309859155,22580.718309859156,-2140.281690140845,0.0,-490.28169014084506,-1265.281690140845,-1995.281690140845,-1661.281690140845,-1436.281690140845,0.0,-1884.281690140845,0.0,-1142.281690140845,0.0,3127.718309859155,-2084.281690140845,-1745.281690140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1813.281690140845,0.0,2003.718309859155,0.0,-1920.281690140845,0.0,0.0,-2073.281690140845,0.0,0.0,-2087.281690140845,2164.281690140845
29379676,-2204.9859154929577,-2500.9859154929577,0.0,0.0,-2444.9859154929577,0.0,0.0,-2647.9859154929577,0.0,0.0,0.0,0.0,-2448.9859154929577,0.0,0.0,0.0,-2179.9859154929577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2572.9859154929577,1347.0140845070423,-527.9859154929577,-2596.9859154929577,0.0,-2629.9859154929577,0.0,12613.014084507042,-134.9859154929577,0.0,0.0,0.0,-2467.9859154929577,1543.0140845070423,3819.0140845070423,62958.01408450704,29717.014084507042,0.0,33420.01408450704,-2172.9859154929577,0.0,0.0,-1713.9859154929577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2648.9859154929577,0.0,-1337.9859154929577,0.0,-2060.9859154929577,0.0,-2648.9859154929577,0.0,112.0140845070423,9068.014084507042,0.0,0.0,-2575.9859154929577,2652.9859154929577
29379116,37351.211267605635,30883.211267605635,0.0,-4216.788732394366,67706.21126760563,0.0,0.0,0.0,0.0,0.0,-2893.788732394366,-4324.788732394366,-911.788732394366,-3778.788732394366,-3976.788732394366,-1756.788732394366,-3538.788732394366,-4244.788732394366,0.0,1634.211267605634,-4174.788732394366,-4168.788732394366,-4318.788732394366,-3676.788732394366,-4366.788732394366,0.0,0.0,-4086.788732394366,-3252.788732394366,-3985.788732394366,-3538.788732394366,-4192.788732394366,-4350.788732394366,-4324.788732394366,33191.211267605635,-3979.788732394366,0.0,0.0,-4006.788732394366,-3297.788732394366,3231.211267605634,4323.211267605634,1929.211267605634,25526.211267605635,-4392.788732394366,12736.211267605635,-4332.788732394366,6187.211267605634,-3436.788732394366,569.211267605634,0.0,0.0,0.0,0.0,0.0,0.0,-73.78873239436598,-4339.788732394366,0.0,-1876.788732394366,-3469.788732394366,-4348.788732394366,-3752.788732394366,-3596.788732394366,-2232.788732394366,0.0,-3989.788732394366,-3649.788732394366,0.0,0.0,-76.78873239436598,4396.788732394366
29379610,174654.71830985916,18544.718309859156,-6744.281690140845,-254.28169014084506,13873.718309859156,0.0,0.0,-6786.281690140845,0.0,0.0,-4688.281690140845,-4026.281690140845,8249.718309859156,-5988.281690140845,-276.28169014084506,-5346.281690140845,0.0,-6690.281690140845,-3498.281690140845,-5741.281690140845,5897.718309859155,-5382.281690140845,-7002.281690140845,-6822.281690140845,-5340.281690140845,0.0,-6998.281690140845,-7022.281690140845,-6814.281690140845,-7002.281690140845,0.0,-6906.281690140845,0.0,-6918.281690140845,-6940.281690140845,-6524.281690140845,0.0,0.0,25301.718309859156,0.0,-1654.281690140845,-1998.281690140845,22195.718309859156,38848.718309859156,0.0,25631.718309859156,-6942.281690140845,311.71830985915494,-6398.281690140845,1252.718309859155,1904.718309859155,-5473.281690140845,1261.718309859155,-1678.281690140845,-6128.281690140845,116.71830985915494,-6994.281690140845,0.0,0.0,-6638.281690140845,-6959.281690140845,-5568.281690140845,801.7183098591549,0.0,-6878.281690140845,-6633.281690140845,-7018.281690140845,0.0,0.0,0.0,-5482.281690140845,7038.281690140845
29379830,89311.04225352113,33574.042253521126,0.0,-2019.957746478873,23234.042253521126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2883.042253521127,-2851.957746478873,-2405.957746478873,0.0,-3510.957746478873,-3512.957746478873,-3488.957746478873,-3534.957746478873,-993.9577464788731,-3482.957746478873,-3488.957746478873,0.0,-3512.957746478873,0.0,-3528.957746478873,-3520.957746478873,-3176.957746478873,-2714.957746478873,0.0,-3416.957746478873,0.0,0.0,273.0422535211269,-1893.957746478873,-2736.957746478873,0.0,0.0,-3344.957746478873,73.0422535211269,-1804.957746478873,2165.042253521127,-2307.957746478873,0.0,53093.042253521126,-3299.957746478873,-3531.957746478873,-3452.957746478873,-2868.957746478873,-1041.957746478873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3532.957746478873,-2297.957746478873,-3532.957746478873,0.0,0.0,-3136.957746478873,0.0,0.0,-3474.957746478873,0.0,0.0,0.0,3536.957746478873
29379283,23898.18309859155,2306.1830985915494,0.0,-3718.8169014084506,-7293.816901408451,0.0,0.0,-15650.81690140845,-15669.81690140845,0.0,-12487.81690140845,-9849.81690140845,-7181.816901408451,-14960.81690140845,-14458.81690140845,-14494.81690140845,-14592.81690140845,-6471.816901408451,-12987.81690140845,-14669.81690140845,-3795.8169014084506,-13274.81690140845,-14162.81690140845,-13940.81690140845,-13101.81690140845,0.0,-15491.81690140845,-15594.81690140845,-15341.81690140845,-14860.81690140845,-15276.81690140845,-15074.81690140845,-15444.81690140845,-14444.81690140845,2447.1830985915494,-13413.81690140845,-15658.81690140845,-14913.81690140845,-12440.81690140845,-10512.81690140845,209300.18309859154,16745.18309859155,100535.18309859154,30384.18309859155,-15666.81690140845,367005.1830985916,-15085.81690140845,-15380.81690140845,-15346.81690140845,-10391.81690140845,-13418.81690140845,-15422.81690140845,-15671.81690140845,-14950.81690140845,0.0,0.0,-14152.81690140845,0.0,-15426.81690140845,-13422.81690140845,36948.18309859155,-15656.81690140845,-4838.816901408451,-15186.81690140845,-15434.81690140845,0.0,-15571.81690140845,34644.18309859155,0.0,0.0,473.1830985915494,15674.81690140845
29379684,66571.76056338029,21130.76056338028,0.0,-7403.239436619719,7343.760563380281,0.0,0.0,0.0,0.0,-8854.239436619719,-8115.239436619719,-8668.239436619719,-4623.239436619719,-8675.239436619719,-8692.239436619719,-8831.239436619719,-7110.239436619719,8965.760563380281,-8752.239436619719,-3941.2394366197186,-8309.239436619719,-8950.239436619719,-8926.239436619719,-8704.239436619719,-8320.239436619719,0.0,0.0,0.0,-7324.239436619719,-396.2394366197186,-7873.239436619719,-8956.239436619719,-8999.239436619719,-7102.239436619719,-6613.239436619719,-2449.2394366197186,0.0,-8488.239436619719,-7684.239436619719,-7453.239436619719,-3066.2394366197186,16177.760563380281,-2146.2394366197186,54973.76056338028,0.0,334366.76056338026,-8418.239436619719,0.0,0.0,-6565.239436619719,-8977.239436619719,-6182.239436619719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8778.239436619719,-5930.239436619719,0.0,-8222.239436619719,-8942.239436619719,-9018.239436619719,0.0,0.0,-7511.239436619719,0.0,0.0,0.0,9022.239436619719
29379651,2836959.8732394367,821780.8732394367,-114221.12676056338,648627.8732394367,647748.8732394367,-91753.12676056338,-86925.12676056338,-115683.12676056338,-66015.12676056338,-116427.12676056338,-116747.12676056338,-114867.12676056338,-58724.12676056338,-91832.12676056338,3990.8732394366234,-115282.12676056338,-87190.12676056338,-113995.12676056338,-114501.12676056338,-114838.12676056338,-78325.12676056338,-114435.12676056338,-115473.12676056338,-114855.12676056338,-88346.12676056338,-116539.12676056338,-112420.12676056338,-115365.12676056338,-78571.12676056338,-116835.12676056338,-114852.12676056338,-116379.12676056338,0.0,-112726.12676056338,139579.87323943662,-116755.12676056338,-84699.12676056338,0.0,-113787.12676056338,-116815.12676056338,-113778.12676056338,-110523.12676056338,370336.87323943665,851913.8732394367,0.0,325160.87323943665,-115143.12676056338,-106275.12676056338,-116611.12676056338,-52129.12676056338,-97010.12676056338,0.0,-114472.12676056338,-115499.12676056338,-114999.12676056338,-33384.12676056338,0.0,0.0,0.0,-115659.12676056338,-116853.12676056338,-111567.12676056338,0.0,-116531.12676056338,-115939.12676056338,-116589.12676056338,-116779.12676056338,-116282.12676056338,0.0,0.0,-115303.12676056338,116859.12676056338
